# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = hierarchical_model_model
# start_datetime = 2025-09-04 10:38:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 4
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:/Users/guill/AppData/Local/Temp/RtmpEB9rZq/standata-5e8429294abf.json
# init = 2 (Default)
# random
#   seed = 999061964
# output
#   file = C:/Users/guill/AppData/Local/Temp/RtmpEB9rZq/hierarchical_model-202509041138-3-4ed512.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/guill/AppData/Local/Temp/RtmpEB9rZq/hierarchical_model-profile-202509041138-3-4c6c86.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --name=hierarchical_model_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_pop,sigma_pop,eta_mu.1,eta_mu.2,eta_mu.3,eta_mu.4,eta_mu.5,eta_mu.6,eta_mu.7,eta_mu.8,eta_mu.9,eta_mu.10,eta_mu.11,eta_mu.12,eta_mu.13,eta_mu.14,eta_mu.15,eta_mu.16,eta_mu.17,eta_mu.18,eta_mu.19,eta_mu.20,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,y_rep.1,y_rep.2,y_rep.3,y_rep.4,y_rep.5,y_rep.6,y_rep.7,y_rep.8,y_rep.9,y_rep.10,y_rep.11,y_rep.12,y_rep.13,y_rep.14,y_rep.15,y_rep.16,y_rep.17,y_rep.18,y_rep.19,y_rep.20,y_rep.21,y_rep.22,y_rep.23,y_rep.24,y_rep.25,y_rep.26,y_rep.27,y_rep.28,y_rep.29,y_rep.30,y_rep.31,y_rep.32,y_rep.33,y_rep.34,y_rep.35,y_rep.36,y_rep.37,y_rep.38,y_rep.39,y_rep.40,y_rep.41,y_rep.42,y_rep.43,y_rep.44,y_rep.45,y_rep.46,y_rep.47,y_rep.48,y_rep.49,y_rep.50,y_rep.51,y_rep.52,y_rep.53,y_rep.54,y_rep.55,y_rep.56,y_rep.57,y_rep.58,y_rep.59,y_rep.60,y_rep.61,y_rep.62,y_rep.63,y_rep.64,y_rep.65,y_rep.66,y_rep.67,y_rep.68,y_rep.69,y_rep.70,y_rep.71,y_rep.72,y_rep.73,y_rep.74,y_rep.75,y_rep.76,y_rep.77,y_rep.78,y_rep.79,y_rep.80,y_rep.81,y_rep.82,y_rep.83,y_rep.84,y_rep.85,y_rep.86,y_rep.87,y_rep.88,y_rep.89,y_rep.90,y_rep.91,y_rep.92,y_rep.93,y_rep.94,y_rep.95,y_rep.96,y_rep.97,y_rep.98,y_rep.99,y_rep.100,y_rep.101,y_rep.102,y_rep.103,y_rep.104,y_rep.105,y_rep.106,y_rep.107,y_rep.108,y_rep.109,y_rep.110,y_rep.111,y_rep.112,y_rep.113,y_rep.114
# Adaptation terminated
# Step size = 0.412105
# Diagonal elements of inverse mass matrix:
# 1.02249, 0.335725, 0.799693, 1.12068, 1.01788, 0.96866, 0.964557, 0.912207, 0.987747, 1.0379, 1.10707, 0.899681, 0.988695, 0.989967, 0.993423, 1.091, 1.09816, 0.935635, 1.13287, 0.909497, 0.96258, 0.867337, 1.24076
-15.1859,0.884672,0.412105,3,7,0,18.7053,0.856236,2.62494,0.857261,-0.488613,0.481592,0.905196,1.05557,-1.68577,-1.80491,-1.70992,-0.599595,-1.6795,0.286864,-0.549515,0.528701,-0.761873,-0.764084,-0.651788,2.06873,-1.4333,0.985858,1.47439,2.42347,3.1065,-0.426344,2.12039,3.23232,3.62705,-3.56881,-3.88154,-3.63219,-0.717667,-3.55234,1.60924,-0.586208,2.24405,-1.14364,-1.14944,-0.854669,6.28654,-2.90608,3.44406,4.72643,3.34932,4.17581,0.0767697,2.08668,-4.14344,-0.692427,-1.50626,2.8502,-2.82613,-0.0389044,3.00528,0.45876,4.6862,-0.344967,1.1703,3.28233,3.45307,3.4833,5.03837,3.44152,5.58377,3.77287,10.9332,1.8263,-3.0162,0.00838535,-3.64511,-1.34659,-8.25923,-8.58322,-6.25898,-4.75906,-2.59559,-7.669,-4.17367,-3.54545,-2.21257,-3.73789,-7.00254,-6.85242,-3.4452,-2.60583,-7.43367,-5.92883,-4.02512,-4.45242,0.671011,-3.44965,-4.92615,-1.47427,-0.242236,-4.95937,-4.72762,0.666247,-6.53629,-6.76703,-5.87489,-6.01438,-2.44871,1.38972,1.83724,1.41678,0.801265,3.69638,-1.30137,-2.00556,0.21724,-2.66004,-2.44855,2.58523,-3.92573,0.613988,5.77843,3.51636,3.40146,-0.592949,3.59974,-2.6933,-1.61908,-2.41902,-0.194286,-0.964169,-1.71855,-6.48906,-0.0352937,-3.00763,0.00927574,5.10022,3.05529,4.23805,9.74783,4.98622,-4.23162,-5.75818,-4.19725,-2.86732,-0.787749,-6.23887,-1.28382,-3.49431,-4.53001,-3.53836,-3.76961,4.38171,3.0976,4.4952,4.39602,8.29655,6.59021,6.91883,1.88232,4.2539,4.41276,2.87469
-9.65276,0.94948,0.412105,4,15,0,20.3982,0.730483,1.77286,-0.561108,-1.05443,-1.15982,0.164481,2.01427,0.0447158,0.698169,-2.13854,0.0996029,-0.251361,0.0284089,-1.31487,-1.15736,1.16135,-0.89986,0.124793,-0.117033,-0.104974,-0.939493,-0.848491,1.03844,-0.264285,-1.13888,-1.32572,1.02209,4.3015,0.809758,1.96824,-3.06085,0.907065,0.284854,0.780848,-1.60061,-1.32136,2.78939,-0.864846,0.951723,0.522999,0.544379,-0.935109,-0.773776,0.664425,0.438943,-0.190775,-3.53611,1.28574,-0.715313,-0.72008,-1.85421,-1.05553,-2.62208,-0.475546,0.163757,0.640665,1.86566,0.579555,-0.194487,2.9553,6.05903,3.73503,3.1669,3.11491,3.32197,4.22034,4.52269,-0.802652,2.16195,0.933341,-1.47205,1.05542,-0.352575,-0.000829857,-1.17492,0.244462,3.74115,1.33947,2.46854,0.426708,2.89122,2.38221,3.01186,1.63069,1.96153,-2.12218,-3.19129,-3.99736,-4.24091,-1.43175,-2.89696,1.96724,1.19564,1.5768,0.916219,0.226981,1.97235,-1.69549,-1.00903,-0.152903,2.45501,-0.552317,0.383617,-0.384399,1.35097,1.11534,0.17055,-1.61225,-2.01811,-1.70308,-1.40124,-2.06567,-2.76744,-2.37255,-0.374963,-2.1373,-0.930836,-2.81333,-0.687184,-2.38874,1.55428,2.16866,4.07635,-0.267955,-0.476284,1.11105,-0.47812,0.858428,-0.267794,2.23942,0.973145,-0.233953,0.512166,0.90049,2.27871,0.488219,0.619177,1.03846,0.219323,0.488925,2.5521,-0.104722,-0.734883,-0.433387,-1.43798,0.162787,-2.74364,-1.37357,-1.28904,-0.541581,-0.172941,0.339465,-0.222742,-1.68581,-1.84918,0.347417,-2.31855
-6.4746,0.980566,0.412105,3,15,0,20.274,-0.877954,2.04288,-0.158053,0.755773,1.56054,0.535206,-0.485202,-0.487979,0.503282,0.161139,-0.40496,0.140506,0.621266,0.421652,0.0099008,-0.317725,-1.34136,1.19059,-0.10609,1.2538,0.0598394,1.15773,0.292827,-1.20084,0.665999,2.31004,0.215407,-1.86916,-1.87484,0.15019,-0.548766,-1.70524,-0.590918,0.391216,-0.0165695,-0.857728,-1.52703,-3.61819,1.55428,-1.09468,1.6834,-0.75571,1.48714,-1.32839,-1.05399,1.01398,0.463897,0.758621,0.44763,0.669152,0.515298,1.1514,1.90518,2.08761,1.92631,0.27568,0.13636,0.0335683,0.296204,-1.98472,-1.84682,-1.70993,-1.95507,-1.64201,-1.64931,-2.29691,-2.08022,-2.09455,-1.78014,-1.94106,-1.93877,-1.63906,-1.83704,-1.62953,-1.56921,-2.21781,0.0470703,0.291214,0.417471,0.259891,0.304325,0.21665,0.24099,0.318479,0.0316892,-1.00216,-0.890046,-1.13634,-1.07913,-0.642594,-0.382293,-1.98846,-2.08361,-1.92645,-0.941332,-0.176814,-1.07982,0.131122,-0.263932,-0.381333,-0.85648,-0.898838,0.459816,0.823683,0.359575,0.912699,0.551652,0.443738,-0.834986,-0.0829972,0.502999,-0.312686,0.646177,0.561243,-0.679915,-0.259995,-1.46578,-0.855434,-0.939439,-0.690473,-1.64279,-1.46312,-1.82688,-3.6544,-3.49273,1.56569,1.16069,1.15413,1.30706,1.52884,-1.55377,-0.945968,-1.38315,-1.26637,-1.14042,1.52555,1.6763,1.50474,1.65772,1.75364,1.58983,1.72091,1.68391,1.72493,1.42677,1.59771,-1.04194,-0.92067,-0.680847,-1.40397,1.34681,1.04166,1.20083,1.65568,1.94011,1.21777,1.36082
-14.0994,0.788609,0.412105,3,7,0,21.9433,-0.312174,0.486641,-0.339249,0.739592,-1.16082,0.737579,1.01396,-1.26736,1.63637,-0.777797,-0.100171,0.0070324,-0.474611,-0.361815,-0.398612,-1.30038,1.64207,0.753858,1.13255,1.85872,1.29322,1.1942,0.286339,-0.477266,0.0477423,-0.877075,0.0467626,0.181263,-0.928923,0.48415,-0.690682,-0.360921,-0.308751,-0.543139,-0.488248,-0.506155,-0.944992,0.486925,0.0546846,0.238969,0.592358,0.31716,0.268972,0.350347,-0.739823,0.513008,0.0806292,-0.152391,-0.422762,0.184128,-0.530917,-0.314403,-0.804401,-0.575626,-0.71778,0.104945,0.437294,0.184999,0.342811,0.0585364,0.400502,0.1505,-0.0100209,0.261766,0.00691912,0.554701,0.185113,-1.26125,-0.827424,-1.0958,-0.981781,-0.783499,-1.06744,-1.24664,-1.02525,-1.07212,0.933381,0.0827037,0.575854,0.726303,0.460525,0.375209,0.761635,0.578517,0.758481,-0.391109,-0.623904,-0.124686,-0.585758,-1.04855,-0.221199,-0.357464,-0.632909,0.0923952,-0.653004,-0.493317,-0.0530746,-0.108511,0.141038,-0.435994,-0.0929323,-1.10527,-0.314618,-0.259008,-0.750682,-0.0180377,0.266435,-0.45405,-0.247088,-0.473444,-0.283522,-0.283053,-0.779329,-0.121707,-0.342652,-0.98887,-0.602215,-0.925985,-0.769922,-0.870641,-1.19912,-0.865059,-1.09648,0.670288,0.827662,0.277938,-0.00373812,-0.0606933,-0.00948728,-0.114777,0.417102,0.47433,0.0230378,0.0720476,0.207004,0.645392,0.451252,0.585395,0.369613,0.939799,0.963793,1.02303,0.69183,0.331723,0.924749,0.295453,0.259514,-0.179835,0.42978,0.195783,-0.203861,0.294117,0.339651,0.0816442,0.158825,0.453219,0.574149
-10.2944,0.902482,0.412105,4,15,0,18.4709,1.05825,2.36388,1.35793,-0.314531,-0.866228,1.04614,0.194141,-2.66033,0.383744,-0.0553668,-0.0814327,-0.848662,0.454189,0.692132,-0.507556,-0.701838,1.18057,-0.0807829,0.948179,0.804807,1.54737,-0.881425,1.65118,4.26822,0.314737,-0.989409,3.53119,1.51718,-5.23045,1.96538,0.92737,0.865753,-0.947886,2.1319,2.69437,-0.141552,-0.600811,3.84898,0.867289,3.29963,2.96072,4.71605,-1.02533,3.85371,5.1383,1.89194,-0.136805,-0.352094,2.17928,2.0527,-1.24172,1.43261,-1.43079,-1.52642,-3.12685,3.22573,3.66975,3.35888,1.58994,3.24346,-1.5063,4.75382,1.50851,1.71611,2.45459,1.64759,3.24013,-6.02553,-5.85527,-7.41762,-4.58513,-4.95239,-3.78025,-6.19157,-5.27242,-5.52612,3.60768,4.76922,2.4915,2.42569,3.55056,4.17826,0.320724,-0.572094,1.59203,-0.920465,3.55337,2.64519,-2.60247,0.0422055,-2.84363,1.9635,-0.348702,2.96711,-1.46133,0.00704962,-1.72857,-0.685567,1.47567,-1.17447,-1.27672,-1.62836,1.85529,0.674417,1.23838,0.997204,4.58754,2.05223,2.21509,4.05491,2.95029,4.97264,0.618559,3.3182,-0.935941,-0.504422,0.941824,-0.476748,-1.35082,1.64189,-0.0909563,0.0380238,3.70597,3.83158,2.93557,-0.177781,2.54509,1.7414,1.09368,0.972321,4.51635,2.7455,2.59366,2.53889,2.22662,5.07919,2.77087,1.62903,3.43827,4.30418,3.49458,1.25618,1.72178,5.43408,1.23029,2.13572,3.79289,5.73938,5.14039,2.95482,-1.17207,-2.18416,-1.75902,-2.72428,-1.10172,-1.38633,-0.914672
-8.12643,0.807963,0.412105,3,7,0,19.8511,-0.15782,2.7564,-0.442936,0.552692,0.502796,1.28442,0.127929,-0.3419,1.40448,-1.24211,-0.388773,-1.31055,-0.905554,-0.84454,1.74987,1.01965,-0.0640618,0.330184,0.379349,-1.09232,-0.796775,1.01301,1.0904,-1.37873,1.36562,1.22809,3.38254,0.194802,-1.10023,3.71349,-3.58156,-1.22943,-3.77021,-2.65388,-2.4857,4.66552,2.65273,-0.334399,0.752298,0.887817,-3.16869,-2.35405,2.63445,-1.3242,-1.06278,1.63731,0.868688,2.07941,1.1798,0.850332,2.10312,2.72854,1.28108,-0.465724,0.719395,3.66161,1.6892,2.60452,3.16114,-0.133673,0.283973,1.53034,0.8382,-2.13819,0.633614,-0.668658,-1.45257,-1.21844,0.156356,-1.88962,0.0269115,-1.79715,-0.795895,-2.40951,0.0864124,-0.148555,3.32504,2.65715,5.51162,4.81991,4.20763,4.27994,2.63588,4.68792,3.50144,-2.99876,-3.48207,-4.02646,-2.22275,-3.93081,-3.61793,-3.11602,-0.222242,-2.00264,-4.33976,-3.79948,-2.99139,-4.55513,-3.79629,-5.88896,-3.76654,-5.04065,-2.28678,-2.58876,-1.31574,-3.31743,-2.43592,-1.6632,-3.63335,-1.82275,-2.11184,-3.46964,-1.8386,-2.09292,3.90315,3.42543,4.87509,3.25497,3.58003,3.57102,2.40878,1.59067,3.3354,0.254713,-0.776727,1.21172,-1.94128,1.57728,-0.0941742,-0.0742566,1.42138,-0.174746,1.16563,0.728022,2.52814,-3.51148,-4.55327,-4.34065,-4.2624,-2.85273,-2.85108,-3.3784,-1.91313,-0.904187,-4.57216,-2.81275,-2.60317,-3.28403,-1.84579,-2.25107,2.4714,1.25067,3.67877,3.98607,4.12029,3.27538,1.06483
