# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = hierarchical_model_model
# start_datetime = 2025-09-04 09:54:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/guill/AppData/Local/Temp/RtmpY7SCYZ/standata-2a8c6d6e25e6.json
# init = 2 (Default)
# random
#   seed = 999061964
# output
#   file = C:/Users/guill/AppData/Local/Temp/RtmpY7SCYZ/hierarchical_model-202509041054-2-4ea11a.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/guill/AppData/Local/Temp/RtmpY7SCYZ/hierarchical_model-profile-202509041054-2-4c388e.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --name=hierarchical_model_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_pop,sigma_pop,eta_mu.1,eta_mu.2,eta_mu.3,eta_mu.4,eta_mu.5,eta_mu.6,eta_mu.7,eta_mu.8,eta_mu.9,eta_mu.10,eta_mu.11,eta_mu.12,eta_mu.13,eta_mu.14,eta_mu.15,eta_mu.16,eta_mu.17,eta_mu.18,eta_mu.19,eta_mu.20,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,y_rep.1,y_rep.2,y_rep.3,y_rep.4,y_rep.5,y_rep.6,y_rep.7,y_rep.8,y_rep.9,y_rep.10,y_rep.11,y_rep.12,y_rep.13,y_rep.14,y_rep.15,y_rep.16,y_rep.17,y_rep.18,y_rep.19,y_rep.20,y_rep.21,y_rep.22,y_rep.23,y_rep.24,y_rep.25,y_rep.26,y_rep.27,y_rep.28,y_rep.29,y_rep.30,y_rep.31,y_rep.32,y_rep.33,y_rep.34,y_rep.35,y_rep.36,y_rep.37,y_rep.38,y_rep.39,y_rep.40,y_rep.41,y_rep.42,y_rep.43,y_rep.44,y_rep.45,y_rep.46,y_rep.47,y_rep.48,y_rep.49,y_rep.50,y_rep.51,y_rep.52,y_rep.53,y_rep.54,y_rep.55,y_rep.56,y_rep.57,y_rep.58,y_rep.59,y_rep.60,y_rep.61,y_rep.62,y_rep.63,y_rep.64,y_rep.65,y_rep.66,y_rep.67,y_rep.68,y_rep.69,y_rep.70,y_rep.71,y_rep.72,y_rep.73,y_rep.74,y_rep.75,y_rep.76,y_rep.77,y_rep.78,y_rep.79,y_rep.80,y_rep.81,y_rep.82,y_rep.83,y_rep.84,y_rep.85,y_rep.86,y_rep.87,y_rep.88,y_rep.89,y_rep.90,y_rep.91,y_rep.92,y_rep.93,y_rep.94,y_rep.95,y_rep.96,y_rep.97,y_rep.98,y_rep.99,y_rep.100,y_rep.101,y_rep.102,y_rep.103,y_rep.104,y_rep.105,y_rep.106,y_rep.107,y_rep.108,y_rep.109,y_rep.110,y_rep.111,y_rep.112,y_rep.113,y_rep.114
# Adaptation terminated
# Step size = 0.440588
# Diagonal elements of inverse mass matrix:
# 0.917171, 0.336956, 1.06238, 1.0095, 0.921074, 1.10613, 0.911917, 0.885274, 1.34178, 0.937505, 0.984404, 0.858257, 1.04173, 1.13421, 0.890117, 0.948079, 1.0499, 1.02234, 0.980962, 1.00065, 0.941886, 0.901088, 1.16352
-8.59624,0.867246,0.440588,3,7,0,20.2295,-1.09577,2.53437,0.903437,1.03484,0.921918,-0.284924,-0.18264,-0.586577,-1.9001,0.294988,0.1409,-0.540276,0.625073,0.213198,1.17151,1.13207,-0.805943,-0.940091,-0.441289,-0.475417,-0.290153,1.54725,2.07285,1.19388,1.5269,1.24072,-1.81787,-1.55864,-2.58237,-5.91134,-0.348157,-0.738674,-2.46503,0.488401,-0.555444,1.87329,1.77333,-3.13833,-3.47831,-2.21416,-2.30065,-1.83112,2.82553,-1.61399,2.15772,2.23834,2.78472,2.45163,-0.176479,0.584547,2.0353,1.03928,-1.8346,1.19402,0.699854,0.174556,-0.0784952,-2.25978,-3.50558,2.28945,-0.432772,-3.26398,-1.30698,3.69508,-2.504,0.0228578,1.43614,-4.60063,-7.14913,-6.2891,-0.265023,-1.32233,0.422809,1.36752,-1.15865,-2.63712,-5.87201,-7.71041,-7.05927,-2.4514,-4.909,-6.49705,-6.2103,-4.75251,-3.34903,1.84388,-0.809853,-1.76945,-2.92752,0.134192,-0.236377,-0.630455,-0.368196,1.53341,-5.34075,1.02955,-2.44451,-3.3352,-0.0125323,-1.07477,0.417775,-1.29345,-0.193372,-2.63597,4.09517,0.679738,0.81337,-3.49346,0.709173,0.229441,-1.13839,-0.977128,3.95273,1.58426,2.54071,-1.39305,3.14363,2.02313,1.47713,2.98631,2.9186,1.36239,3.79352,-3.54877,-1.5509,-3.25544,-4.13973,-6.23265,-1.53263,-2.11031,-2.48868,-2.02436,0.954874,-4.17105,-1.55927,-2.75704,-3.48048,-1.79069,-2.53394,1.29161,0.340436,-2.57552,-5.3277,1.38278,-3.46458,-4.53093,0.517852,-1.05881,-1.98613,-1.40872,0.259397,4.80329,2.36859,2.07036,3.59952,4.90797,3.03668
-17.0558,0.982678,0.440588,3,7,0,31.7699,0.0301207,1.04642,1.74544,-0.386721,-0.154391,-1.42194,-0.815891,-1.22798,-0.655025,0.140582,-1.83745,-0.0392094,-0.644147,2.99687,0.0774656,0.843387,-2.10589,1.18995,1.40196,-1.53572,0.0460383,0.702404,0.660083,1.85659,-0.374552,-0.131438,-1.45782,-0.823645,-1.25487,-0.655312,0.177229,-1.89262,-0.0109089,-0.643929,3.16611,0.111183,0.91266,-2.17353,1.27531,1.49716,-1.57689,0.0782963,0.765132,1.59776,3.2701,-0.453245,-1.7242,-0.405139,0.145902,-0.114557,-1.14386,0.158508,0.0529704,-0.0939398,0.102521,-0.304398,-1.44984,-1.83707,-1.26906,-1.35751,0.0147872,-1.502,-0.890105,-1.71577,-0.596844,-1.20129,-1.43278,-1.51708,0.0347594,-0.186901,-1.29663,-1.21859,-1.72853,-0.233783,-2.04313,-0.262895,-1.21622,-0.201893,-0.783982,-0.92448,-0.611255,-1.38717,-0.758164,-1.25213,-1.34823,0.138532,-0.24702,-0.0162158,-0.0110826,0.0915976,0.129001,-1.58277,-1.50752,-1.79565,0.146377,0.17365,-0.536978,1.06813,0.150216,0.332205,-0.464994,-0.241813,-0.625298,-0.866199,-0.342979,-0.169615,-1.09642,2.89967,3.39977,3.95101,4.07388,1.16772,3.74336,4.01187,-0.568544,0.483826,-0.26701,-0.904412,-0.591189,-0.264506,1.18666,-0.604863,0.537984,-0.656745,-2.49626,2.31173,0.213328,0.629125,0.982361,1.33191,0.55563,2.6495,1.69762,1.24423,0.982919,-1.89686,-0.895534,-1.24053,-1.63151,-1.46195,0.0509154,-3.19854,-0.994122,-0.796644,-1.40128,-1.17636,-0.676229,0.561339,-0.238641,-0.0677551,0.142861,0.984434,-0.120719,-0.29295,1.40498,-0.483156,-0.0388495
-15.7635,0.767136,0.440588,3,7,0,25.764,-0.494664,2.79339,-1.24199,1.5578,0.0986658,2.18837,0.602381,0.198573,-0.340862,1.34742,-0.593722,0.265939,2.05921,2.56541,-0.0555235,-0.258167,-0.746769,-1.46977,-1.33203,0.362984,0.385218,-0.650052,0.0784887,-3.96403,3.85688,-0.219052,5.61831,1.18802,0.0600286,-1.44682,3.26919,-2.15316,0.248207,5.25752,6.67152,-0.649762,-1.21582,-2.58068,-4.6003,-4.21554,0.519291,0.581399,-2.31051,-3.89105,-3.94899,3.81922,3.79382,3.83015,3.95698,3.70267,3.74604,3.8341,-0.206686,-0.150914,-0.209267,5.58553,5.57283,5.61683,5.49554,1.20354,1.18291,1.26143,1.15575,1.10698,1.09318,1.2909,1.22416,0.159288,0.0955948,-0.0356506,0.205637,0.0498441,0.0829233,0.134106,-0.0547936,0.101026,-1.45493,-1.49137,-1.35732,-1.51148,-1.62154,-1.40065,-1.47639,-1.46037,-1.50047,3.27067,3.34312,3.14236,3.12849,3.32187,3.22741,-2.11206,-2.20537,-2.05789,0.318016,0.327782,0.315929,0.359023,0.195133,0.344497,0.349736,0.122609,5.16292,5.20969,5.2885,5.37336,5.31307,6.61178,6.63694,6.72652,6.76292,6.71663,6.68932,6.61765,-0.765021,-0.690309,-0.740966,-0.631962,-0.617108,-0.53806,-1.24305,-1.37941,-1.28103,-2.47407,-2.50583,-4.59136,-4.66469,-4.39612,-4.58604,-4.58728,-4.10759,-4.32327,-4.2567,-4.25219,-4.20723,0.509882,0.364911,0.650727,0.625945,0.497911,0.518968,0.579978,0.614786,0.50452,0.45018,0.478107,0.56962,0.436933,0.629011,0.53959,-2.26948,-2.25391,-2.4129,-2.36503,-2.22266,-2.42563,-2.2669
-12.6964,0.993716,0.440588,3,7,0,28.8993,0.0733281,2.19193,-1.13014,1.18364,1.31235,-0.291702,-0.531449,1.50083,-2.07793,0.0927895,-0.847391,0.694026,-1.73133,-0.201581,-0.314621,-1.84102,0.792852,-0.772924,0.0829086,-0.285237,0.421869,-1.06181,0.0734593,-2.40386,2.66779,2.9499,-0.566061,-1.09157,3.36303,-4.48134,0.276716,-1.78409,1.59458,-3.72162,-0.368523,-0.616297,-3.96204,1.8112,-1.62086,0.255058,-0.551889,0.998034,-2.25407,-2.42339,-2.33832,2.67108,2.89533,2.67816,2.56846,2.831,2.604,2.58122,2.85396,2.97472,2.98269,-0.584859,-0.548399,-0.51933,-0.551117,-1.10393,-1.15257,-1.13442,-1.05079,-1.0108,-1.02091,-1.02831,-1.0474,3.47267,3.29628,3.28066,3.36416,3.31717,3.33323,3.31976,3.30463,3.29959,-4.48147,-4.53572,-4.44104,-4.4655,-4.49809,-4.52449,-4.4515,-4.52962,-4.41438,0.352857,0.338658,0.310665,0.275827,0.320121,0.195263,-1.77593,-1.76291,-1.87774,1.64154,1.51468,1.6027,1.61868,1.54762,1.63094,1.6155,1.66539,-3.69323,-3.68423,-3.77425,-3.6501,-3.76393,-0.476077,-0.361696,-0.413073,-0.422072,-0.332744,-0.268877,-0.364703,-0.581512,-0.578977,-0.596404,-0.588295,-0.611684,-0.507605,-3.89539,-3.98561,-3.99077,1.78733,1.80101,-1.57647,-1.63,-1.66898,-1.66798,-1.49211,0.148314,0.163208,0.228418,0.259204,0.17351,-0.539235,-0.529727,-0.580625,-0.557689,-0.661919,-0.562589,-0.529378,-0.672951,-0.489208,-0.610265,-0.54946,1.05362,0.989147,1.00218,1.01989,-2.2165,-2.19368,-2.15509,-2.24547,-2.26644,-2.1681,-2.25102
-17.8679,0.628127,0.440588,3,7,0,29.3647,-1.26916,1.03031,-1.03201,0.549145,0.955993,-2.12627,1.29897,-0.90652,0.833857,-0.281486,0.084638,0.148549,1.33211,2.43819,-0.819254,0.200169,0.661141,-0.534858,2.72551,2.00594,-0.406097,1.15377,1.12075,-2.33246,-0.70337,-0.284188,-3.45988,0.0691898,-2.20316,-0.410026,-1.55918,-1.18196,-1.11611,0.103332,1.24294,-2.11325,-1.06292,-0.587979,-1.82023,1.53897,0.797587,-1.68757,-0.0804184,-2.74871,-2.48137,0.00193234,-2.85124,-1.11101,-0.543208,-1.67447,-0.0721772,-1.72612,-0.234248,0.273813,-1.53947,-4.33108,-1.53411,-3.18838,-4.69039,-1.12752,-0.875851,0.814395,0.556032,-1.1346,2.14021,-0.343432,1.50003,-2.41207,-1.73056,-6.30892,-4.30823,-3.12679,-2.15895,-2.7578,-1.32234,-4.07371,-0.656196,0.0187045,-2.06859,0.857818,-0.679306,0.350569,-1.78447,0.611566,1.05244,0.293427,-3.02226,-2.33081,-1.90504,-3.37552,-2.25374,-2.30083,-0.128854,-1.40336,-0.00952546,-1.53565,-1.56515,-1.04313,-0.974823,-1.19672,-2.37672,-4.32852,1.16008,-0.487739,1.33146,0.393496,-0.755465,1.61097,-0.238012,0.546822,1.64935,-0.392773,1.81312,1.95189,-2.44772,-1.98827,-4.78532,-2.41806,-0.900164,-1.26885,-1.14999,-2.84277,1.06002,-0.435566,0.406515,-1.12384,-1.60253,-3.51276,-2.95679,-1.98363,0.750205,1.35982,1.24648,-0.158173,2.00012,0.368603,1.99716,1.28427,1.16344,2.20497,1.35678,-1.90725,-0.119579,0.314311,-1.02461,1.81161,-2.07088,-1.90307,0.421455,-2.36234,1.28519,1.01046,-1.11828,1.13967,1.66771,-0.451508,-1.73972
-9.59079,0.824514,0.440588,3,7,0,20.736,-0.311,0.860384,-1.51844,0.469728,-1.61285,0.389991,0.601529,-0.207096,0.401641,0.485829,-0.227746,-1.08988,-0.221251,-0.980433,-0.223794,0.848465,0.821001,-0.0623975,-2.06683,-0.739011,-1.15412,0.556164,1.36946,-1.61744,0.0931464,-1.69867,0.0245416,0.206545,-0.489182,0.034565,0.106999,-0.506949,-1.24871,-0.501361,-1.15455,-0.503549,0.419005,0.395376,-0.364686,-2.08927,-0.946833,-1.30398,0.167514,-1.98863,-3.63771,-0.646643,0.349614,-0.447373,-0.292351,1.04919,1.79132,0.557779,-0.845794,-2.12031,-2.6886,-2.73904,2.24165,-2.34696,1.4222,-0.515486,3.6227,3.56041,-0.931847,0.616507,1.67005,-0.52119,-0.24251,0.943212,-0.0716147,1.02121,-2.13622,0.743968,2.31789,0.852807,-1.00505,0.563633,3.27487,1.48923,1.47838,-0.28757,0.451079,-1.31171,-1.30839,-0.779917,0.857352,-1.25436,0.628025,-0.102341,-0.209143,0.191772,2.27753,-0.559771,-1.68099,0.342981,-0.623773,0.626751,-0.84702,-0.88868,-1.53226,-0.748995,-1.60918,0.305709,-1.10818,-1.784,-1.06754,-0.365574,-1.44869,0.705961,-0.603407,0.0126733,1.37454,-0.235679,-1.18544,-0.227549,-0.3617,-1.10503,-1.35474,-0.767742,-1.84372,-1.14583,2.91992,-0.478532,0.380547,-0.0183425,-1.92177,-0.879545,-1.6463,0.658153,-0.818229,0.984339,-2.95198,-1.39598,-3.99423,-2.35567,-0.945461,-2.0011,-0.638939,-3.59877,-0.186608,-0.828552,-0.524703,1.51333,-0.845872,-2.11604,-0.859199,-1.27154,-2.05082,-1.41512,-5.00364,-3.61781,-0.648876,-1.10346,-1.03832,-0.599359,-0.495276,0.240587,-1.38578
