# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = hierarchical_model_model
# start_datetime = 2025-09-04 10:38:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 4
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/guill/AppData/Local/Temp/RtmpEB9rZq/standata-5e8429294abf.json
# init = 2 (Default)
# random
#   seed = 999061964
# output
#   file = C:/Users/guill/AppData/Local/Temp/RtmpEB9rZq/hierarchical_model-202509041138-2-4ed512.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/guill/AppData/Local/Temp/RtmpEB9rZq/hierarchical_model-profile-202509041138-2-4c6c86.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --name=hierarchical_model_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_pop,sigma_pop,eta_mu.1,eta_mu.2,eta_mu.3,eta_mu.4,eta_mu.5,eta_mu.6,eta_mu.7,eta_mu.8,eta_mu.9,eta_mu.10,eta_mu.11,eta_mu.12,eta_mu.13,eta_mu.14,eta_mu.15,eta_mu.16,eta_mu.17,eta_mu.18,eta_mu.19,eta_mu.20,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,y_rep.1,y_rep.2,y_rep.3,y_rep.4,y_rep.5,y_rep.6,y_rep.7,y_rep.8,y_rep.9,y_rep.10,y_rep.11,y_rep.12,y_rep.13,y_rep.14,y_rep.15,y_rep.16,y_rep.17,y_rep.18,y_rep.19,y_rep.20,y_rep.21,y_rep.22,y_rep.23,y_rep.24,y_rep.25,y_rep.26,y_rep.27,y_rep.28,y_rep.29,y_rep.30,y_rep.31,y_rep.32,y_rep.33,y_rep.34,y_rep.35,y_rep.36,y_rep.37,y_rep.38,y_rep.39,y_rep.40,y_rep.41,y_rep.42,y_rep.43,y_rep.44,y_rep.45,y_rep.46,y_rep.47,y_rep.48,y_rep.49,y_rep.50,y_rep.51,y_rep.52,y_rep.53,y_rep.54,y_rep.55,y_rep.56,y_rep.57,y_rep.58,y_rep.59,y_rep.60,y_rep.61,y_rep.62,y_rep.63,y_rep.64,y_rep.65,y_rep.66,y_rep.67,y_rep.68,y_rep.69,y_rep.70,y_rep.71,y_rep.72,y_rep.73,y_rep.74,y_rep.75,y_rep.76,y_rep.77,y_rep.78,y_rep.79,y_rep.80,y_rep.81,y_rep.82,y_rep.83,y_rep.84,y_rep.85,y_rep.86,y_rep.87,y_rep.88,y_rep.89,y_rep.90,y_rep.91,y_rep.92,y_rep.93,y_rep.94,y_rep.95,y_rep.96,y_rep.97,y_rep.98,y_rep.99,y_rep.100,y_rep.101,y_rep.102,y_rep.103,y_rep.104,y_rep.105,y_rep.106,y_rep.107,y_rep.108,y_rep.109,y_rep.110,y_rep.111,y_rep.112,y_rep.113,y_rep.114
# Adaptation terminated
# Step size = 0.440588
# Diagonal elements of inverse mass matrix:
# 0.917171, 0.336956, 1.06238, 1.0095, 0.921074, 1.10613, 0.911917, 0.885274, 1.34178, 0.937505, 0.984404, 0.858257, 1.04173, 1.13421, 0.890117, 0.948079, 1.0499, 1.02234, 0.980962, 1.00065, 0.941886, 0.901088, 1.16352
-8.59624,0.867246,0.440588,3,7,0,20.2295,-1.09577,2.53437,0.903437,1.03484,0.921918,-0.284924,-0.18264,-0.586577,-1.9001,0.294988,0.1409,-0.540276,0.625073,0.213198,1.17151,1.13207,-0.805943,-0.940091,-0.441289,-0.475417,-0.290153,1.54725,2.07285,1.19388,1.5269,1.24072,-1.81787,-1.55864,-2.58237,-5.91134,-0.348157,-0.738674,-2.46503,0.488401,-0.555444,1.87329,1.77333,-3.13833,-3.47831,-2.21416,-2.30065,-1.83112,2.82553,-1.61399,2.15772,2.23834,2.78472,2.45163,-0.176479,0.584547,2.0353,1.03928,-1.8346,1.19402,0.699854,0.174556,-0.0784952,-2.25978,-3.50558,2.28945,-0.432772,-3.26398,-1.30698,3.69508,-2.504,0.0228578,1.43614,-4.60063,-7.14913,-6.2891,-0.265023,-1.32233,0.422809,1.36752,-1.15865,-2.63712,-5.87201,-7.71041,-7.05927,-2.4514,-4.909,-6.49705,-6.2103,-4.75251,-3.34903,1.84388,-0.809853,-1.76945,-2.92752,0.134192,-0.236377,-0.630455,-0.368196,1.53341,-5.34075,1.02955,-2.44451,-3.3352,-0.0125323,-1.07477,0.417775,-1.29345,-0.193372,-2.63597,4.09517,0.679738,0.81337,-3.49346,0.709173,0.229441,-1.13839,-0.977128,3.95273,1.58426,2.54071,-1.39305,3.14363,2.02313,1.47713,2.98631,2.9186,1.36239,3.79352,-3.54877,-1.5509,-3.25544,-4.13973,-6.23265,-1.53263,-2.11031,-2.48868,-2.02436,0.954874,-4.17105,-1.55927,-2.75704,-3.48048,-1.79069,-2.53394,1.29161,0.340436,-2.57552,-5.3277,1.38278,-3.46458,-4.53093,0.517852,-1.05881,-1.98613,-1.40872,0.259397,4.80329,2.36859,2.07036,3.59952,4.90797,3.03668
-13.5819,0.753651,0.440588,3,7,0,23.8064,0.976894,0.194633,-0.167396,0.662537,0.51241,-1.00718,-2.08998,-1.61715,-0.224569,-1.22912,-0.282803,0.594905,-0.298097,-1.00453,1.03487,-0.566898,1.90716,-0.00306426,-0.773831,0.386434,0.619005,0.28454,0.507257,0.944313,1.10585,1.07663,0.780864,0.570114,0.662143,0.933185,0.737667,0.921851,1.09268,0.918874,0.78138,1.17831,0.866557,1.34809,0.976297,0.826281,1.05211,1.09737,1.03227,1.27032,0.827212,0.486808,0.437956,0.74815,1.41163,0.927054,0.534228,0.668655,0.977472,0.989908,0.851388,0.811438,0.190342,0.740303,-0.22091,-0.0172885,0.653858,1.27753,1.29935,1.00351,0.653357,0.628002,0.376827,0.0554375,1.1823,0.97092,0.628618,0.302709,1.03133,0.835409,0.788324,1.56909,0.821969,1.03791,0.846169,1.39974,1.30554,1.24556,1.11158,1.14866,1.06473,0.901259,0.178421,-0.351861,0.662566,0.546366,1.7701,0.95145,1.33997,0.112377,1.3332,0.308531,1.37929,0.647198,1.51472,1.57313,1.04001,1.28936,1.16725,0.983014,0.437817,1.13892,1.08439,-0.438718,0.566124,0.148258,0.83354,0.244322,0.508857,0.898659,0.935345,1.86558,1.16754,2.00341,1.92221,1.03853,0.617578,0.785926,1.17984,2.03132,1.10973,2.26053,1.97019,0.949856,0.370621,0.570963,0.0112767,1.57144,0.885681,0.815074,1.14919,1.25574,0.881325,1.3341,1.7016,1.35008,0.625165,1.15098,0.947978,0.848015,1.39305,1.40009,1.43998,0.53704,0.938225,1.24051,1.26447,1.14116,1.6114,1.05337,1.04149,1.72638,1.14333
-12.0134,0.865262,0.440588,3,7,0,22.8107,-0.332567,0.680218,-1.3224,0.691296,-1.0555,0.336871,-2.17448,-0.52415,1.98304,0.00374551,0.16052,0.443986,-0.482174,-0.902611,0.548168,0.840573,1.09067,0.229417,-0.331234,-1.48349,-1.12299,-0.114192,1.73577,-1.23209,0.137665,-1.05054,-0.103421,-1.81169,-0.689103,1.01633,-0.330019,-0.223378,-0.0305591,-0.66055,-0.946539,0.0403073,0.239206,0.409324,-0.176513,-0.557878,-1.34166,-1.09645,-0.410242,0.87979,-1.55874,-1.39073,-0.773125,-0.122822,-3.05719,1.19061,-0.786941,1.04517,0.201184,-3.31497,-2.25617,1.83941,-2.64938,0.861025,-0.038871,-2.53315,-3.12193,-1.92294,2.02199,-1.18294,-3.10138,0.966336,-2.67595,-0.524353,0.625917,0.386977,-5.57373,-3.22222,-3.42116,-1.12247,3.35569,-0.321073,2.27921,1.23424,2.11987,1.89138,-1.0362,-0.555512,4.00417,-1.17371,-0.134701,0.317629,0.671138,0.524082,-1.71229,-1.06401,-4.36601,0.144874,-0.181337,-1.28052,-0.574037,2.73349,0.0298643,-0.270597,2.28113,-1.3722,3.61555,3.45198,1.4103,0.807911,-3.54086,1.74625,-2.11855,-3.04916,-1.40792,0.602216,-0.86865,4.43001,-0.701443,-3.29351,3.89696,-1.46701,-2.00531,-2.22655,0.626932,0.815269,-0.204956,0.656541,1.34343,0.762452,0.117188,-1.61801,-1.18908,0.787036,1.73206,1.49315,0.936884,0.485818,2.033,-2.13495,-2.50411,-1.31488,-2.4252,-2.04564,-2.36392,-2.72146,-2.84071,-1.34469,-2.62663,-0.389595,-0.967517,-1.73747,-2.11619,-0.391437,-2.23743,0.485675,1.38891,1.0534,0.39195,-0.431241,0.615392,-2.33489,-0.217455
-13.1238,1,0.440588,3,7,0,27.7166,1.87492,3.39415,-1.03396,-0.0911796,0.281624,1.95725,-0.378974,0.477984,0.401056,2.24989,0.227288,-0.879006,-0.631005,1.71956,1.70719,-1.16213,0.0523185,-0.418545,-0.755277,0.897184,-0.803328,-0.0614891,0.397439,-1.63448,1.56544,2.83079,8.51813,0.588625,3.49727,3.23616,9.51137,2.64637,-1.10856,-0.266807,7.71137,7.66939,-2.06953,2.0525,0.454313,-0.688603,4.92009,-0.851697,1.66622,-2.40871,-1.93858,1.1845,1.46903,1.78015,1.86276,1.52795,1.09772,0.958046,1.98678,3.05284,2.52718,7.9507,8.73801,8.80545,8.54386,0.369349,0.218469,0.684103,0.847392,0.754154,0.0627261,0.37239,0.94972,3.98334,3.19863,3.44049,4.01903,3.26569,3.49655,3.22656,3.48152,4.3329,2.729,3.13712,2.75305,3.51691,3.8033,3.0495,2.90256,3.3434,2.96526,8.62792,9.86559,9.39059,9.34834,9.25545,9.1567,2.62316,2.31104,2.20695,-1.01315,-0.583664,-1.30075,-0.941593,-0.857507,-1.73904,-0.55064,-0.410694,-0.351492,-0.284973,-0.0778339,-0.442719,-0.486236,7.52187,7.26175,7.80846,8.03065,7.80272,7.48092,7.2664,7.01869,7.42521,7.6614,8.21181,7.61993,8.10491,-1.96663,-2.37407,-1.93901,1.52732,1.80564,0.598434,-0.12574,0.656511,0.705721,0.335705,-0.644282,-1.63617,-0.796694,-0.25842,-0.389164,4.88922,4.28893,5.67293,4.97414,5.27276,5.16705,4.9973,4.31989,4.51705,4.86215,4.64038,-0.915225,-0.955417,-1.45353,-0.688164,1.51409,2.09161,1.8388,1.79595,2.1653,1.86452,0.707031
-9.9432,0.937968,0.440588,3,7,0,20.7354,0.426192,2.30937,-0.785111,-0.972841,0.64042,-0.903359,0.0207441,-0.717275,-1.78145,-0.994494,1.29681,1.12014,-0.240309,0.610045,-0.671991,1.14082,-1.34983,0.421843,1.13942,1.15515,-1.26942,-0.86031,0.475491,-1.38692,-1.82045,1.90516,-1.65999,0.474098,-1.23026,-3.68783,-1.87046,3.42101,3.013,-0.128768,1.83501,-1.12568,3.06075,-2.69107,1.40038,3.05753,3.09385,-2.50536,-1.56058,-0.881841,-0.885608,-1.9323,-1.67584,-2.28789,-2.28674,-2.10325,-1.53477,-2.29313,2.08606,1.83247,1.79539,-1.63056,-0.906365,-1.67833,-2.06763,0.769202,0.691083,1.12528,0.613569,0.599104,0.375646,0.647604,0.348939,-0.690548,-1.44095,-1.6756,-1.42684,-1.18311,-1.55918,-0.584271,-1.0389,-0.824987,-2.8097,-3.36879,-3.69855,-3.36596,-3.63858,-3.89667,-3.98337,-3.77956,-4.15315,-2.09346,-1.00212,-2.18209,-1.88381,-2.01411,-2.67499,3.24224,2.97602,3.77615,2.85553,3.4814,2.71346,3.25372,2.35158,2.92051,3.41015,2.64695,-0.0218644,-1.04955,0.13519,-0.0877,0.0177994,2.6892,1.87006,1.42905,1.86544,1.72227,1.5757,1.79642,-2.41024,-1.92906,-1.40914,-1.56698,-1.54436,-1.39195,2.83063,3.08612,2.52143,-2.44536,-2.91411,1.7569,1.48029,1.38458,1.94933,0.800783,2.75431,2.78331,3.31447,2.52215,2.36508,3.16839,2.95916,2.2741,3.52504,1.75999,2.92225,2.3793,3.31531,2.32842,3.74806,3.12878,-3.18694,-2.24344,-2.27008,-2.85091,-0.813537,-1.2014,-1.15483,-2.03832,-1.20046,-1.51619,-2.34499
-12.9788,0.788726,0.440588,3,7,0,21.5839,0.489062,1.39734,-1.3435,0.783719,2.25079,0.370896,0.253633,1.09603,-0.70747,1.98445,-0.627015,-0.67193,0.340961,0.124847,0.248452,-0.432288,-2.03411,-1.53,-0.403088,1.2038,-0.425625,0.254028,2.16326,-1.38827,1.58419,3.63418,1.00733,0.843474,2.02059,-0.499516,3.26201,-0.387093,-0.449855,0.965502,0.663516,0.836235,-0.114993,-2.35328,-1.64887,-0.0741903,2.17118,-0.105682,0.844026,-0.460567,0.230421,-1.32007,0.133276,5.2665,-2.68473,6.92322,2.01434,-0.891961,3.98826,8.04468,4.15018,-1.31009,2.45141,1.45591,1.79637,3.58649,1.09745,-1.58646,-2.78794,-3.35723,1.5348,3.23694,0.3086,1.75515,0.821077,2.39012,4.64235,0.527272,4.67673,1.90262,0.152187,1.12314,1.39873,1.51648,0.437301,1.62134,1.48043,-1.51139,-3.93453,3.36932,-2.3032,5.86943,1.3888,3.92931,4.05231,0.511852,0.786672,-0.411671,1.41998,-5.51179,-3.15473,-6.23717,1.88476,3.29957,-0.81613,0.33231,-1.9606,0.569341,-0.541513,1.99319,0.854202,-2.98957,1.47736,1.8256,2.54167,4.49572,-0.404689,-4.23253,2.20711,1.89316,1.66759,0.507594,-2.23426,-1.33756,-2.94734,-0.482947,-1.2964,-2.58033,-1.50102,-2.89692,-2.66185,1.11005,-4.85548,-5.41144,-0.00574834,0.24591,-0.132486,1.54754,-0.464639,2.35401,-1.667,1.32202,-1.33812,3.94736,5.23868,5.47804,4.50747,0.258716,4.5549,4.19203,-3.97856,4.00744,-2.06086,2.44488,1.29713,-0.932016,0.903432,-2.84026,-1.42467,3.35568,-0.769662,-0.959882,-1.22268
