# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = hierarchical_model_model
# start_datetime = 2025-09-04 09:54:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:/Users/guill/AppData/Local/Temp/RtmpY7SCYZ/standata-2a8c6d6e25e6.json
# init = 2 (Default)
# random
#   seed = 999061964
# output
#   file = C:/Users/guill/AppData/Local/Temp/RtmpY7SCYZ/hierarchical_model-202509041054-3-4ea11a.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/guill/AppData/Local/Temp/RtmpY7SCYZ/hierarchical_model-profile-202509041054-3-4c388e.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --name=hierarchical_model_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_pop,sigma_pop,eta_mu.1,eta_mu.2,eta_mu.3,eta_mu.4,eta_mu.5,eta_mu.6,eta_mu.7,eta_mu.8,eta_mu.9,eta_mu.10,eta_mu.11,eta_mu.12,eta_mu.13,eta_mu.14,eta_mu.15,eta_mu.16,eta_mu.17,eta_mu.18,eta_mu.19,eta_mu.20,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,y_rep.1,y_rep.2,y_rep.3,y_rep.4,y_rep.5,y_rep.6,y_rep.7,y_rep.8,y_rep.9,y_rep.10,y_rep.11,y_rep.12,y_rep.13,y_rep.14,y_rep.15,y_rep.16,y_rep.17,y_rep.18,y_rep.19,y_rep.20,y_rep.21,y_rep.22,y_rep.23,y_rep.24,y_rep.25,y_rep.26,y_rep.27,y_rep.28,y_rep.29,y_rep.30,y_rep.31,y_rep.32,y_rep.33,y_rep.34,y_rep.35,y_rep.36,y_rep.37,y_rep.38,y_rep.39,y_rep.40,y_rep.41,y_rep.42,y_rep.43,y_rep.44,y_rep.45,y_rep.46,y_rep.47,y_rep.48,y_rep.49,y_rep.50,y_rep.51,y_rep.52,y_rep.53,y_rep.54,y_rep.55,y_rep.56,y_rep.57,y_rep.58,y_rep.59,y_rep.60,y_rep.61,y_rep.62,y_rep.63,y_rep.64,y_rep.65,y_rep.66,y_rep.67,y_rep.68,y_rep.69,y_rep.70,y_rep.71,y_rep.72,y_rep.73,y_rep.74,y_rep.75,y_rep.76,y_rep.77,y_rep.78,y_rep.79,y_rep.80,y_rep.81,y_rep.82,y_rep.83,y_rep.84,y_rep.85,y_rep.86,y_rep.87,y_rep.88,y_rep.89,y_rep.90,y_rep.91,y_rep.92,y_rep.93,y_rep.94,y_rep.95,y_rep.96,y_rep.97,y_rep.98,y_rep.99,y_rep.100,y_rep.101,y_rep.102,y_rep.103,y_rep.104,y_rep.105,y_rep.106,y_rep.107,y_rep.108,y_rep.109,y_rep.110,y_rep.111,y_rep.112,y_rep.113,y_rep.114
# Adaptation terminated
# Step size = 0.412105
# Diagonal elements of inverse mass matrix:
# 1.02249, 0.335725, 0.799693, 1.12068, 1.01788, 0.96866, 0.964557, 0.912207, 0.987747, 1.0379, 1.10707, 0.899681, 0.988695, 0.989967, 0.993423, 1.091, 1.09816, 0.935635, 1.13287, 0.909497, 0.96258, 0.867337, 1.24076
-15.1859,0.884672,0.412105,3,7,0,18.7053,0.856236,2.62494,0.857261,-0.488613,0.481592,0.905196,1.05557,-1.68577,-1.80491,-1.70992,-0.599595,-1.6795,0.286864,-0.549515,0.528701,-0.761873,-0.764084,-0.651788,2.06873,-1.4333,0.985858,1.47439,2.42347,3.1065,-0.426344,2.12039,3.23232,3.62705,-3.56881,-3.88154,-3.63219,-0.717667,-3.55234,1.60924,-0.586208,2.24405,-1.14364,-1.14944,-0.854669,6.28654,-2.90608,3.44406,4.72643,3.34932,4.17581,0.0767697,2.08668,-4.14344,-0.692427,-1.50626,2.8502,-2.82613,-0.0389044,3.00528,0.45876,4.6862,-0.344967,1.1703,3.28233,3.45307,3.4833,5.03837,3.44152,5.58377,3.77287,10.9332,1.8263,-3.0162,0.00838535,-3.64511,-1.34659,-8.25923,-8.58322,-6.25898,-4.75906,-2.59559,-7.669,-4.17367,-3.54545,-2.21257,-3.73789,-7.00254,-6.85242,-3.4452,-2.60583,-7.43367,-5.92883,-4.02512,-4.45242,0.671011,-3.44965,-4.92615,-1.47427,-0.242236,-4.95937,-4.72762,0.666247,-6.53629,-6.76703,-5.87489,-6.01438,-2.44871,1.38972,1.83724,1.41678,0.801265,3.69638,-1.30137,-2.00556,0.21724,-2.66004,-2.44855,2.58523,-3.92573,0.613988,5.77843,3.51636,3.40146,-0.592949,3.59974,-2.6933,-1.61908,-2.41902,-0.194286,-0.964169,-1.71855,-6.48906,-0.0352937,-3.00763,0.00927574,5.10022,3.05529,4.23805,9.74783,4.98622,-4.23162,-5.75818,-4.19725,-2.86732,-0.787749,-6.23887,-1.28382,-3.49431,-4.53001,-3.53836,-3.76961,4.38171,3.0976,4.4952,4.39602,8.29655,6.59021,6.91883,1.88232,4.2539,4.41276,2.87469
-13.3937,0.879687,0.412105,3,7,0,18.9364,1.39383,2.96634,1.24689,-0.807565,-0.972016,-0.283605,1.29029,0.576492,0.667701,0.224813,-0.52095,2.226,0.714893,1.46743,-1.06416,1.11922,-1.90114,-0.417335,0.857748,0.255355,0.512823,1.05898,2.42526,5.09254,-1.00168,-1.4895,0.552564,5.22127,3.10391,3.37447,2.06071,-0.151483,7.99691,3.51445,5.74675,-1.76282,4.71382,-4.24561,0.155876,3.93821,2.1513,2.91504,4.53515,3.91838,3.7074,1.89463,0.0335799,2.55415,-1.21811,-2.26591,-0.966327,-0.85118,2.4491,-0.668695,-0.0522233,3.68545,4.21284,1.46437,-1.31504,6.68436,7.56744,6.84341,3.90572,5.92882,5.05297,7.34873,4.37405,0.536365,2.38039,5.78286,2.58773,2.70097,-2.62787,2.93336,0.39228,6.46022,1.1041,2.78929,-0.540909,4.13691,6.41284,1.82215,3.82595,0.293208,1.72252,3.78916,4.77234,4.90647,0.657596,2.40376,3.53355,1.25364,-0.0111298,1.17604,9.88425,8.42291,8.1509,8.17799,13.8035,6.94421,9.87107,6.4186,5.77275,6.88455,4.86428,3.75633,0.0418623,4.93714,11.4977,1.65971,1.18208,2.62131,5.95611,7.98502,-2.32132,-6.74989,-2.97936,2.49628,4.70242,-3.49526,5.44689,4.36619,2.19561,-9.07888,-0.809494,-0.246043,0.261777,-2.4763,0.108393,4.3152,7.31277,6.29105,2.39637,5.10054,4.27294,-2.51351,3.10462,2.36359,1.92666,4.63345,-2.235,-1.45504,3.34257,4.0945,3.66886,1.74153,3.40114,4.80001,6.09261,7.9834,2.57995,3.60742,1.81373,5.86666,5.31635,3.10981,4.50795
-6.78512,0.981712,0.412105,3,7,0,15.4733,-1.9516,2.38373,-0.502535,-0.0365107,1.69563,-0.0350977,-0.135647,-1.12724,0.316134,0.749464,-0.216824,-0.611301,-0.434907,0.0717827,1.46247,-0.303374,0.817567,-0.275717,-0.148059,-1.04926,-0.25122,0.259419,0.57949,-3.14951,-2.03863,2.09034,-2.03526,-2.27495,-4.63864,-1.19802,-0.165079,-2.46845,-3.40878,-2.9883,-1.78049,1.53455,-2.67476,-0.00274068,-2.60884,-2.30453,-4.45275,-2.55044,-1.33321,-3.1612,-3.13076,-1.73011,-1.26435,-2.55575,-1.49244,-2.35285,-2.27485,-1.56502,1.47666,2.3703,1.80094,-2.29894,-1.19525,-2.39006,-1.98461,-3.05001,-2.14533,-2.2421,-1.49944,-1.28798,-2.72008,-2.05032,-1.44936,-4.78343,-5.51741,-4.74425,-4.78132,-3.92516,-5.64584,-4.24715,-5.34691,-4.38352,-0.932699,-1.9037,-0.308673,-0.991112,-2.18487,-0.623703,-1.59452,-2.2069,-1.75327,0.358034,-0.996532,-1.58193,0.0308372,-0.000339006,-0.274541,-2.86266,-2.83123,-2.24253,-3.12428,-4.09794,-3.94891,-3.86242,-3.95835,-3.21912,-3.45823,-3.16655,-2.69085,-2.71318,-2.81826,-2.08929,-2.62063,-1.54731,-2.39112,-1.95355,-1.05278,-2.24662,-2.12738,-1.11638,0.954798,1.5917,1.10768,1.24866,1.52017,1.21796,-2.21283,-2.04819,-3.33008,0.252826,-0.564448,-2.29113,-1.73833,-2.45669,-2.89871,-2.97006,-1.97948,-2.21317,-2.38658,-2.21762,-1.97046,-4.48212,-4.9204,-4.58938,-5.47211,-4.01282,-4.53622,-3.67187,-4.00046,-4.00923,-5.067,-4.56212,-2.18671,-1.89251,-2.80285,-2.25983,-0.644579,-1.73316,-1.14992,-1.76536,-1.32697,-1.63144,-0.372632
-7.23057,0.850041,0.412105,4,15,0,17.5092,0.558064,1.86845,0.157629,-0.0790747,0.438443,-0.369147,-0.14052,-0.460731,0.544698,-0.59779,0.0380735,0.708662,0.0775943,0.859713,0.744767,2.00467,-0.700428,-0.967225,-0.0386619,-1.08274,-0.984483,-1.7777,1.58205,0.852586,0.410316,1.37728,-0.131671,0.295509,-0.302791,1.57581,-0.55888,0.629203,1.88217,0.703045,2.1644,1.94963,4.30369,-0.750654,-1.24915,0.485826,-1.46498,-1.2814,-2.76349,-1.26642,-0.981899,-0.0743017,0.703283,1.92217,-0.380434,-1.82404,1.47551,-1.31942,2.93587,-0.089901,0.905293,0.829344,-0.857825,-1.94869,0.695834,0.171081,-0.778424,-2.09861,0.760979,-0.552498,-0.669016,0.792181,0.00652851,1.35419,-0.371849,-0.131224,-0.0962593,-0.503015,0.0503265,1.54274,-1.06964,-0.433943,3.26168,0.403538,2.29008,3.64708,0.185757,0.692555,-0.822247,0.0641383,1.95508,-3.41051,-2.20529,0.539533,0.805156,0.265647,-1.54389,0.304812,1.51367,1.20121,0.116945,3.9211,-1.06414,3.51187,2.4909,1.17366,2.16628,3.84182,-1.05827,0.323938,-1.77504,3.23633,0.374231,0.595593,3.09011,0.826604,3.23335,1.72073,3.07183,0.252681,2.02484,0.042459,1.60939,0.293378,1.19241,0.754977,6.69706,2.43777,3.40018,0.0347189,-2.16556,-3.14122,-2.26763,0.866184,-2.17644,-3.30492,1.51671,-0.908891,-0.287223,-1.6352,2.48889,-2.36502,-3.12192,-0.813268,-0.177465,1.45429,-0.138727,-1.20029,-2.13842,-2.07162,-1.21304,0.0760301,-1.3269,-2.76034,-3.68539,-2.68745,-0.668008,-2.31614,-1.34686,-3.58429,-2.63221,-3.16185,-3.67377
-14.3342,0.797261,0.412105,3,7,0,25.51,-0.188604,1.67542,-1.34284,1.17326,0.582454,0.986391,1.61379,0.956082,1.29573,-1.29525,0.26992,-0.487095,-2.52783,1.04219,-1.37604,0.117054,0.577682,1.27857,-0.259427,1.51886,0.613832,-0.981653,0.252564,-2.43842,1.7771,0.787251,1.46401,2.51518,1.41323,1.98229,-2.35868,0.263625,-1.00469,-4.42378,1.55751,-2.49405,0.00751022,0.779255,1.95354,-0.623253,2.35613,0.839822,-1.83328,-2.09396,-2.31649,2.03823,1.66885,1.97048,1.74997,1.60838,1.84811,1.62332,1.11664,0.790646,0.494122,1.55354,1.31682,1.41739,1.59229,2.39299,2.23494,2.43021,2.38887,2.91142,2.16108,2.59606,2.72877,1.3924,1.31714,1.65799,1.49647,1.65521,1.67747,1.47214,1.91247,1.50578,1.66663,2.39639,1.98534,1.74238,2.38213,1.67864,1.81949,2.20781,2.15891,-1.96195,-2.47092,-2.16832,-3.06124,-2.15712,-2.10807,0.0805629,0.726788,0.977705,-0.974528,-0.791978,-0.991634,-0.824115,-0.823701,-1.26144,-0.681387,-0.860475,-4.84955,-4.50851,-4.79409,-4.65643,-4.74527,1.33335,1.62801,1.42389,1.71924,1.85805,1.75443,1.50598,-2.59582,-2.55065,-2.64352,-2.33693,-2.28645,-2.68451,-0.139722,-0.0206844,0.0542887,0.654794,0.773114,1.75707,2.26,2.28116,2.33341,2.04128,-0.853144,-0.330069,-0.885137,-0.674099,-1.06163,2.45546,2.24907,1.93907,2.37831,2.41847,2.1909,2.25897,2.51864,2.62531,2.28191,2.68744,1.10722,1.20454,0.432832,1.27736,-2.09585,-1.84297,-2.5007,-1.78829,-1.55144,-1.69936,-1.98598
-10.5342,0.885383,0.412105,3,7,0,17.3868,0.719214,2.05653,1.91636,0.683899,-1.26574,-0.335236,-1.4693,-0.800156,-1.2696,-0.407727,0.52867,0.98163,1.23616,0.778736,-0.326131,-2.14018,0.806913,0.347803,-0.871521,0.875785,0.234695,-0.0999892,0.756845,4.66027,2.12567,-1.88382,0.0297914,-2.30245,-0.926332,-1.89177,-0.11929,1.80644,2.73796,3.26141,2.32071,0.0485153,-3.68213,2.37865,1.43448,-1.07309,2.52029,1.20187,0.513583,5.6482,4.68261,2.89001,2.51682,1.5825,2.46372,0.529474,1.92319,2.58469,-2.95204,-0.86313,-1.65374,0.217478,-0.478619,1.25433,0.0515081,-0.0997274,-0.140282,-2.38296,-2.75706,-3.27026,-3.00966,-2.6243,-2.25787,-0.889536,-0.484392,-1.26655,-1.51962,-0.539903,-0.448016,-1.76413,-0.460395,-1.62344,-2.73603,-2.86472,-1.50533,-1.12438,-3.2355,-1.19898,-1.6072,-0.391591,-2.15062,-0.515651,0.744417,0.990479,-0.107673,0.0887957,0.139949,1.87038,2.28815,1.81549,1.15959,2.30066,2.80415,1.33518,3.65297,2.99951,2.71847,3.26415,2.13155,2.12141,3.63455,3.25598,2.99649,2.37733,3.82812,2.20175,2.86849,2.68264,1.47887,2.05381,0.94875,0.154317,-0.248281,-1.36399,0.10405,1.34008,-4.28228,-2.89551,-5.81653,2.81239,1.57644,-0.0359877,1.8673,2.3309,2.74312,1.41733,-2.41569,-0.592133,-1.30628,-2.09438,-1.37786,2.09342,2.62303,1.74375,3.07923,2.38105,2.87135,3.07399,2.7214,1.97269,3.03868,2.81899,0.625315,2.10444,2.47784,1.04176,-0.927416,-0.0977748,0.388118,1.34724,1.40626,0.862864,1.95554
