# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = hierarchical_model_model
# start_datetime = 2025-09-04 09:54:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/guill/AppData/Local/Temp/RtmpY7SCYZ/standata-2a8c57913681.json
# init = 2 (Default)
# random
#   seed = 1203798295
# output
#   file = C:/Users/guill/AppData/Local/Temp/RtmpY7SCYZ/hierarchical_model-202509041054-4-89404e.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/guill/AppData/Local/Temp/RtmpY7SCYZ/hierarchical_model-profile-202509041054-4-13acca.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --name=hierarchical_model_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_pop,sigma_pop,eta_mu.1,eta_mu.2,eta_mu.3,eta_mu.4,eta_mu.5,eta_mu.6,eta_mu.7,eta_mu.8,eta_mu.9,eta_mu.10,eta_mu.11,eta_mu.12,eta_mu.13,eta_mu.14,eta_mu.15,eta_mu.16,eta_mu.17,eta_mu.18,eta_mu.19,eta_mu.20,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,y_rep.1,y_rep.2,y_rep.3,y_rep.4,y_rep.5,y_rep.6,y_rep.7,y_rep.8,y_rep.9,y_rep.10,y_rep.11,y_rep.12,y_rep.13,y_rep.14,y_rep.15,y_rep.16,y_rep.17,y_rep.18,y_rep.19,y_rep.20,y_rep.21,y_rep.22,y_rep.23,y_rep.24,y_rep.25,y_rep.26,y_rep.27,y_rep.28,y_rep.29,y_rep.30,y_rep.31,y_rep.32,y_rep.33,y_rep.34,y_rep.35,y_rep.36,y_rep.37,y_rep.38,y_rep.39,y_rep.40,y_rep.41,y_rep.42,y_rep.43,y_rep.44,y_rep.45,y_rep.46,y_rep.47,y_rep.48,y_rep.49,y_rep.50,y_rep.51,y_rep.52,y_rep.53,y_rep.54,y_rep.55,y_rep.56,y_rep.57,y_rep.58,y_rep.59,y_rep.60,y_rep.61,y_rep.62,y_rep.63,y_rep.64,y_rep.65,y_rep.66,y_rep.67,y_rep.68,y_rep.69,y_rep.70,y_rep.71,y_rep.72,y_rep.73,y_rep.74,y_rep.75,y_rep.76,y_rep.77,y_rep.78,y_rep.79,y_rep.80,y_rep.81,y_rep.82,y_rep.83,y_rep.84,y_rep.85,y_rep.86,y_rep.87,y_rep.88,y_rep.89,y_rep.90,y_rep.91,y_rep.92,y_rep.93,y_rep.94,y_rep.95,y_rep.96,y_rep.97,y_rep.98,y_rep.99,y_rep.100,y_rep.101,y_rep.102,y_rep.103,y_rep.104,y_rep.105,y_rep.106,y_rep.107,y_rep.108,y_rep.109,y_rep.110,y_rep.111,y_rep.112,y_rep.113,y_rep.114
# Adaptation terminated
# Step size = 0.115055
# Diagonal elements of inverse mass matrix:
# 0.0233711, 0.0383878, 0.123713, 0.133191, 0.0984787, 0.0851459, 0.0659527, 0.164058, 0.0992449, 0.0949027, 0.0829507, 0.0661045, 0.0779331, 0.0805952, 0.0718859, 0.107697, 0.098211, 0.112296, 0.100853, 0.0752285, 0.0734088, 0.167961, 0.00654926
101.535,0.965837,0.115055,4,15,0,-88.341,-1.23138,0.589357,0.995025,1.77926,0.276216,0.409666,-0.231837,1.89948,-1.11817,-0.905581,0.051182,-0.221564,0.177984,-0.736381,0.549215,1.40941,-0.149378,-1.05727,-0.79551,0.858244,0.220139,-2.00408,0.229597,-0.644951,-0.182759,-1.06859,-0.989936,-1.36801,-0.111904,-1.89038,-1.76509,-1.20121,-1.36196,-1.12648,-1.66537,-0.907693,-0.40073,-1.31941,-1.85449,-1.70022,-0.725564,-1.10164,-2.4125,-0.605384,-0.73667,0.039969,-0.316259,-0.287322,-0.0160611,0.176502,-0.530787,0.0893503,-0.719391,-1.15938,-0.793425,-1.10292,-1.08398,-0.804924,-0.703136,-0.918346,-1.34908,-1.4085,-0.946342,-1.34794,-1.25147,-1.5238,-1.53345,-0.242265,-0.397595,-0.178261,-0.295768,-0.285475,0.0994359,-0.106706,-0.498078,-0.187866,-1.99514,-1.918,-2.0525,-1.81435,-1.81438,-2.54192,-2.31348,-1.55713,-1.7499,-1.51074,-1.77875,-1.72626,-1.89614,-1.45486,-1.55283,-1.32946,-1.42531,-1.29859,-1.3065,-0.979913,-1.28558,-1.59173,-1.32878,-0.712275,-1.4058,-1.1058,-1.11136,-1.09315,-1.19219,-1.27997,-1.02896,-1.66686,-1.75052,-1.60404,-1.7264,-1.4956,-1.41191,-1.78243,-0.868748,-0.959305,-0.55719,-0.885676,-0.750704,-0.819575,-0.568939,-0.295378,-0.327528,-1.41509,-1.28694,-1.36695,-1.4558,-1.57363,-1.76028,-1.82534,-1.08778,-1.61421,-1.74049,-1.69505,-1.92514,-0.464976,-0.685476,-0.800502,-0.795107,-0.895408,-0.740609,-0.745979,-0.376866,-0.646835,-0.703354,-0.502313,-0.987253,-1.34095,-0.974369,-1.52677,-2.14836,-2.24138,-2.21636,-2.19829,-2.39262,-1.96362,-2.36192
103.989,0.958371,0.115055,5,31,0,-86.7125,-1.25041,0.610271,1.12191,1.7501,0.272888,0.286124,-0.155317,1.86829,-1.00482,-0.939304,-0.333791,-0.203127,0.625861,-0.562005,0.262606,0.955969,-0.215209,-1.24839,-0.99071,0.88651,0.152678,-2.1947,0.213452,-0.565743,-0.182378,-1.08387,-1.0758,-1.34519,-0.110249,-1.86362,-1.82364,-1.45411,-1.37437,-0.868465,-1.59338,-1.09015,-0.66701,-1.38175,-2.01226,-1.85501,-0.709399,-1.15723,-2.58977,-0.411732,-0.712725,-0.438513,-0.253313,0.0253599,0.352144,-0.215169,-0.0548261,-0.25329,-0.841782,-0.923637,-1.39454,-1.06801,-1.23277,-0.943769,-0.934674,-1.33886,-1.53691,-0.968636,-1.30735,-1.38418,-1.72179,-1.25805,-1.574,0.156543,-0.495421,-0.248786,0.0615021,-0.174543,0.00982012,-0.00386234,-0.0847338,-0.135541,-2.01668,-1.60803,-1.78688,-1.81647,-2.0396,-2.05289,-1.97188,-2.11492,-1.8267,-1.87093,-1.89136,-2.05555,-1.94767,-1.79217,-1.95695,-1.27254,-1.2876,-1.76926,-1.47562,-1.30402,-1.53926,-1.26607,-1.61617,-1.66603,-1.55434,-1.46424,-1.01307,-0.927952,-0.723424,-0.98984,-0.77098,-1.61629,-1.33243,-1.71648,-1.73082,-1.64016,-1.55175,-1.45065,-0.957063,-1.14938,-0.909735,-0.728151,-0.789411,-0.698624,-0.784978,-0.729292,-0.709303,-1.41029,-1.29727,-1.93314,-2.19486,-2.26513,-2.44226,-2.12148,-1.66764,-1.74971,-1.81447,-1.96719,-1.64513,-0.760299,-0.797092,-0.69138,-0.593318,-0.420882,-0.793874,-0.44449,-0.765329,-0.695673,-1.07672,-0.710798,-0.936676,-1.1463,-0.991149,-1.11855,-2.72178,-2.4216,-2.67028,-2.44405,-2.30216,-2.56441,-2.86957
101.153,0.973123,0.115055,4,31,0,-87.0408,-1.22133,0.642526,1.0114,1.41647,0.325532,0.159691,-0.149206,1.77485,-0.955244,-1.18049,-0.179568,-0.0468346,0.808642,-0.479511,0.546795,1.38543,-0.283112,-1.2129,-0.683176,0.745512,0.326208,-1.73228,0.23883,-0.571479,-0.311214,-1.01217,-1.11873,-1.3172,-0.0809473,-1.8351,-1.97983,-1.33671,-1.25142,-0.701758,-1.52943,-0.870002,-0.331157,-1.40324,-2.00065,-1.66029,-0.742321,-1.01173,-2.33436,-0.371176,-1.02271,-0.386881,0.0564371,-0.586241,-0.292897,-0.443897,-0.252061,-0.419164,-1.19707,-0.9692,-1.17216,-1.27019,-1.35431,-1.39458,-1.01362,-1.13806,-0.894303,-1.37196,-1.68681,-1.1625,-1.31724,-1.1083,-1.60895,-0.13113,-0.0713555,-0.0335845,-0.333517,-0.358113,-0.202739,0.0192519,-0.266753,-0.254138,-1.78261,-2.36403,-1.72357,-1.86555,-2.14219,-2.02448,-2.08644,-1.95313,-1.94082,-2.20597,-2.02541,-1.75103,-1.35411,-1.31455,-2.25705,-1.1711,-1.23149,-1.63623,-1.42105,-1.4575,-1.13776,-1.08764,-1.31558,-1.44648,-1.12535,-1.24712,-0.84604,-0.736963,-0.61056,-1.35145,-1.01485,-1.37565,-1.89939,-1.85054,-1.38303,-1.62723,-1.50486,-1.31211,-0.930814,-1.02689,-0.640945,-1.07825,-1.10735,-0.956402,-0.0871064,-0.819836,-0.777387,-1.06037,-1.21826,-1.75391,-1.99199,-1.62423,-1.8096,-2.02531,-1.76823,-1.64133,-2.20327,-1.6619,-2.07757,-0.866058,-0.710003,-0.582556,-1.16511,-0.620266,-0.756368,-0.794081,-0.925144,-1.06334,-1.01793,-1.222,-0.841015,-0.809269,-1.37096,-1.10318,-2.00332,-2.19841,-2.06562,-2.4418,-2.51431,-2.64759,-2.42305
103.435,0.981356,0.115055,5,31,0,-88.6426,-1.20712,0.512106,1.57724,1.75853,-0.0331214,-0.0747358,-0.327227,2.20348,-1.33598,-1.20355,0.57302,-0.544224,0.570026,-0.595944,0.329156,1.35499,-0.868084,-1.48578,-1.17222,0.803018,0.218161,-2.29079,0.196302,-0.399401,-0.306564,-1.22408,-1.24539,-1.37469,-0.0787018,-1.89128,-1.82346,-0.913671,-1.48582,-0.915204,-1.5123,-1.03856,-0.513222,-1.65167,-1.968,-1.80742,-0.795887,-1.0954,-2.38025,-0.172521,-0.0683196,-0.111104,-0.216954,-0.407906,-0.721061,-0.242628,-0.471322,-0.276318,-1.46555,-1.29667,-1.26049,-1.28749,-1.21228,-1.04755,-1.31773,-1.34725,-1.41057,-1.71219,-1.47986,-1.22657,-1.67081,-1.54763,-1.38416,-0.095882,0.169223,-0.426299,-0.448521,-0.393694,-0.170288,0.0276603,-0.0932203,-0.0833175,-1.90184,-1.97367,-1.81514,-1.83685,-1.86705,-1.72541,-1.54411,-1.95346,-1.82883,-1.59557,-1.88535,-1.7879,-1.72332,-2.09667,-1.53523,-1.24428,-1.19573,-1.24029,-1.42292,-1.25599,-1.71587,-1.42714,-1.5495,-1.27982,-1.25245,-1.79288,-0.604318,-0.945797,-0.455174,-0.746855,-0.857118,-1.38929,-1.81328,-1.81114,-1.48835,-1.51396,-1.54022,-1.75289,-0.789407,-0.872099,-1.07226,-0.71441,-0.970834,-1.15714,-0.544451,-0.502864,-0.407354,-1.62955,-2.11605,-2.18723,-1.85982,-2.15851,-1.90789,-2.149,-1.78347,-1.3402,-1.69542,-1.91142,-1.83104,-0.760114,-1.17072,-0.671452,-0.572048,-0.617272,-1.07093,-1.10606,-0.799826,-0.561981,-0.708932,-0.937928,-1.30459,-1.33214,-1.16971,-1.03052,-2.30516,-2.25478,-2.50049,-2.65947,-2.32846,-2.71023,-2.50501
103.421,0.92902,0.115055,4,15,0,-92.011,-1.23144,0.722394,1.40262,1.1493,0.128313,-0.0955379,-0.0292138,1.66247,-0.780388,-0.982612,0.250113,-0.20188,0.750269,-0.456189,0.290315,0.990892,-0.148922,-0.885863,-1.02176,0.68446,0.162658,-1.39438,0.241386,-0.218192,-0.401189,-1.13874,-1.30045,-1.25254,-0.0304818,-1.79519,-1.94127,-1.05076,-1.37727,-0.689448,-1.56099,-1.02172,-0.515622,-1.33902,-1.87138,-1.96955,-0.736988,-1.11393,-2.23873,0.0986957,-0.443602,-0.171786,-0.594671,-0.425414,-0.666296,0.0746321,-0.590878,-0.359857,-1.30533,-1.06918,-0.922745,-2.09586,-1.30461,-1.26135,-0.899562,-0.914251,-1.55417,-1.09182,-0.924466,-1.03758,-0.923013,-0.975156,-1.4061,-0.249255,0.1916,0.0361068,-0.00760725,-0.09815,0.0373029,0.131335,-0.265252,-0.0827818,-1.68646,-1.30717,-1.83416,-1.76524,-1.39716,-1.86832,-1.75179,-1.88677,-1.84087,-2.00736,-1.90882,-2.27748,-1.86286,-2.11748,-2.03652,-1.23082,-0.935742,-1.07354,-1.08641,-1.58468,-1.28701,-1.3474,-1.31898,-1.27472,-1.50428,-1.43635,-0.608635,-0.536767,-0.61544,-0.538606,-0.777001,-1.47855,-1.54362,-1.31725,-1.53662,-1.5981,-1.99319,-1.82894,-1.03597,-1.14625,-1.00179,-1.06448,-0.828291,-1.28549,-0.56464,-0.667208,-0.392074,-1.20018,-1.48991,-1.7742,-1.50962,-2.18232,-1.60967,-1.94561,-1.76738,-2.13009,-1.8509,-2.11669,-1.64781,-1.17653,-0.786838,-0.774012,-0.600246,-0.846583,-0.986328,-0.983234,-1.25596,-0.19275,-0.821155,-1.25879,-1.16211,-0.881709,-0.775129,-1.06131,-2.28018,-2.09424,-2.54995,-2.1827,-2.30238,-2.61453,-2.21834
99.6937,0.969772,0.115055,4,15,0,-90.9422,-1.23117,0.698247,0.44002,1.21742,0.118064,0.431743,-0.333918,1.81212,-0.831608,-0.666719,-0.137209,-0.212797,0.416728,-0.402738,0.200393,0.882776,-0.696678,-0.935736,-0.500511,0.665452,0.121102,-1.70477,0.199853,-0.923926,-0.381108,-1.14873,-0.929705,-1.46433,0.0341359,-1.81184,-1.6967,-1.32697,-1.37975,-0.940189,-1.51238,-1.09124,-0.614773,-1.71762,-1.88454,-1.58065,-0.766518,-1.14661,-2.42152,-1.16604,-1.00995,-0.570393,-0.398733,-0.424625,-0.489582,-0.906119,-0.622769,-0.615517,-0.973551,-0.932472,-0.784604,-0.815142,-0.770555,-1.0541,-0.925101,-1.36897,-1.5445,-1.2679,-1.26685,-1.37943,-1.29783,-1.11112,-1.42174,-0.137563,0.0659237,-0.450797,-0.404288,-0.182275,-0.234112,0.307935,-0.0007955,-0.140615,-1.85918,-1.51769,-1.81887,-2.14496,-2.09816,-1.62869,-2.15613,-1.83035,-2.2046,-1.55579,-1.56585,-1.66838,-1.60805,-1.62448,-1.86947,-1.30664,-1.54534,-1.23526,-1.26202,-1.39794,-1.29943,-1.3119,-0.870695,-1.63326,-1.27628,-1.42496,-0.828613,-0.735503,-1.00758,-1.3949,-0.921417,-1.89178,-1.74298,-1.41193,-1.30638,-1.67892,-1.61021,-1.28572,-1.12482,-0.981833,-1.19502,-1.25862,-1.18978,-1.16332,-0.842289,-0.332228,-0.652725,-1.75501,-1.91926,-1.95998,-2.14188,-2.07128,-2.29608,-1.95351,-1.33879,-2.05471,-1.20837,-1.82269,-1.15961,-0.357708,-0.95506,-1.03095,-0.600129,-0.769011,-0.863987,-0.993617,-0.504351,-0.511202,-0.792715,-0.753729,-1.50577,-0.890983,-1.211,-1.06941,-2.12788,-2.31268,-2.61882,-2.6796,-2.34438,-2.65648,-2.68759
