# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = hierarchical_model_model
# start_datetime = 2025-09-04 10:39:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 4
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/guill/AppData/Local/Temp/RtmpEB9rZq/standata-5e846a22309f.json
# init = 2 (Default)
# random
#   seed = 1203798295
# output
#   file = C:/Users/guill/AppData/Local/Temp/RtmpEB9rZq/hierarchical_model-202509041139-2-897446.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/guill/AppData/Local/Temp/RtmpEB9rZq/hierarchical_model-profile-202509041139-2-13e0c2.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --name=hierarchical_model_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_pop,sigma_pop,eta_mu.1,eta_mu.2,eta_mu.3,eta_mu.4,eta_mu.5,eta_mu.6,eta_mu.7,eta_mu.8,eta_mu.9,eta_mu.10,eta_mu.11,eta_mu.12,eta_mu.13,eta_mu.14,eta_mu.15,eta_mu.16,eta_mu.17,eta_mu.18,eta_mu.19,eta_mu.20,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,y_rep.1,y_rep.2,y_rep.3,y_rep.4,y_rep.5,y_rep.6,y_rep.7,y_rep.8,y_rep.9,y_rep.10,y_rep.11,y_rep.12,y_rep.13,y_rep.14,y_rep.15,y_rep.16,y_rep.17,y_rep.18,y_rep.19,y_rep.20,y_rep.21,y_rep.22,y_rep.23,y_rep.24,y_rep.25,y_rep.26,y_rep.27,y_rep.28,y_rep.29,y_rep.30,y_rep.31,y_rep.32,y_rep.33,y_rep.34,y_rep.35,y_rep.36,y_rep.37,y_rep.38,y_rep.39,y_rep.40,y_rep.41,y_rep.42,y_rep.43,y_rep.44,y_rep.45,y_rep.46,y_rep.47,y_rep.48,y_rep.49,y_rep.50,y_rep.51,y_rep.52,y_rep.53,y_rep.54,y_rep.55,y_rep.56,y_rep.57,y_rep.58,y_rep.59,y_rep.60,y_rep.61,y_rep.62,y_rep.63,y_rep.64,y_rep.65,y_rep.66,y_rep.67,y_rep.68,y_rep.69,y_rep.70,y_rep.71,y_rep.72,y_rep.73,y_rep.74,y_rep.75,y_rep.76,y_rep.77,y_rep.78,y_rep.79,y_rep.80,y_rep.81,y_rep.82,y_rep.83,y_rep.84,y_rep.85,y_rep.86,y_rep.87,y_rep.88,y_rep.89,y_rep.90,y_rep.91,y_rep.92,y_rep.93,y_rep.94,y_rep.95,y_rep.96,y_rep.97,y_rep.98,y_rep.99,y_rep.100,y_rep.101,y_rep.102,y_rep.103,y_rep.104,y_rep.105,y_rep.106,y_rep.107,y_rep.108,y_rep.109,y_rep.110,y_rep.111,y_rep.112,y_rep.113,y_rep.114
# Adaptation terminated
# Step size = 0.340681
# Diagonal elements of inverse mass matrix:
# 0.0702356, 0.040296, 0.378741, 0.203884, 0.294198, 0.224471, 0.179989, 0.162055, 0.155028, 0.224613, 0.332172, 0.218181, 0.222514, 0.182362, 0.214484, 0.326545, 0.331891, 0.221564, 0.187689, 0.158892, 0.235894, 0.207029, 0.00500226
-87.6811,0.971187,0.340681,4,15,0,103.538,0.189475,1.23314,-0.41654,-1.22207,0.358066,0.914446,0.384694,1.51178,0.265126,-0.525756,2.03382,2.09022,0.782924,0.501822,1.00853,-0.0477644,0.633934,1.53735,0.52935,-0.142422,0.400577,1.12492,1.17729,-0.324179,-1.31752,0.631021,1.31712,0.663857,2.05372,0.516413,-0.458857,2.69747,2.76701,1.15493,0.808293,1.43313,0.130575,0.971206,2.08525,0.842239,0.0138487,0.683443,1.57667,1.22863,-0.305269,-2.91704,-1.20092,-0.88914,-1.4348,-1.99356,-0.532713,0.0112224,1.57116,0.873176,1.43333,0.310472,2.91486,3.51781,3.34307,0.839077,1.03168,-0.553913,0.459394,2.15559,-0.346234,-0.629544,-1.52295,2.70844,1.63974,1.68516,2.55061,0.694089,-0.636046,0.190236,0.79393,1.64119,-1.13426,1.71432,1.03218,-0.33987,2.21386,0.064715,0.835407,1.74064,-1.57201,-2.08348,1.72665,0.110394,0.0450253,-0.105111,-1.09422,5.07086,2.15619,2.61758,2.45892,1.71871,-0.3453,1.68108,2.20607,3.16306,6.34076,2.49722,1.66126,-1.53355,2.96559,2.16099,2.38781,0.462781,0.789018,0.323999,1.73298,1.55563,1.03665,-0.318923,0.32674,2.14146,2.10189,0.989259,0.882443,2.71366,1.6294,-0.796057,-0.144676,-1.65886,-0.597261,1.00442,3.69448,2.00975,1.62402,0.819194,1.0067,1.88236,2.09232,0.294712,0.116896,0.499887,0.802113,0.254195,-1.42752,-1.69606,-1.87079,-2.08209,1.6304,-1.13924,-0.807673,1.79379,0.709246,1.7057,1.15805,2.29813,1.8747,0.590433,2.1935,0.238175,-1.67305,0.755725,1.73516
-93.3635,0.942366,0.340681,4,15,0,105.534,0.953787,1.07245,-1.26637,-1.71257,0.435714,0.764614,-1.01816,0.776708,0.229503,-0.815989,0.906843,0.753894,0.069393,-0.406199,0.539998,-1.4372,-0.237818,0.875886,-1.09274,-0.734668,-0.723671,1.12302,1.43859,-0.404334,-0.882864,1.42107,1.7738,-0.138148,1.78677,1.19992,0.0786763,1.92633,1.7623,1.02821,0.518157,1.53291,-0.587549,0.698738,1.89313,-0.218125,0.165889,0.177683,2.15817,-0.0357986,2.0852,-0.822665,-1.87099,-0.307279,-2.84482,2.18098,0.226962,-1.79258,0.0954993,-0.149204,0.679026,1.59165,0.336997,1.39381,2.63581,-0.986339,-1.8211,-0.827416,0.227699,-1.04688,-2.23325,0.330652,-1.90783,3.72435,0.846985,2.33336,2.14451,4.13892,2.65575,0.176012,1.37911,2.1901,5.20323,2.2793,1.7531,1.6208,2.34412,-0.519843,1.37032,-0.191013,1.24912,-0.662672,-0.322136,1.04148,-0.686766,-1.06913,1.8167,2.99758,1.97291,1.06181,3.68115,1.506,4.40917,0.264248,0.0601516,1.48529,-1.01236,1.12257,0.984623,2.81282,-0.0684888,0.1971,0.703481,-1.88099,-0.149558,-0.535248,2.35989,2.26096,2.45918,-0.14615,0.438547,-1.30552,1.72131,0.474515,0.475023,1.3742,-1.26192,0.956131,-0.764326,0.513045,2.71301,3.80486,2.21978,1.99775,2.78882,1.38735,2.04037,-0.666766,-0.943625,-1.09241,0.556242,1.73857,3.38908,0.348821,-1.01909,-0.841162,-0.690418,0.066462,0.0913147,-0.215671,0.604726,1.82794,-1.03797,2.61233,-0.248575,-0.984626,1.96287,-0.959133,1.31411,1.19696,2.75756,3.77806,4.23537
-90.967,0.947773,0.340681,3,15,0,100.644,0.664661,1.31854,-1.38618,-1.31142,-0.513488,0.831062,-0.401099,1.00834,0.274309,-0.3503,0.54903,1.07387,-0.300311,0.21355,0.5877,-1.35977,0.646626,1.55533,-0.12124,-0.696369,-0.548387,1.68684,1.31285,-1.16306,-1.06449,-0.0123908,1.76045,0.135798,1.9942,1.02635,0.202778,1.38858,2.08059,0.26869,0.946234,1.43956,-1.12824,1.51726,2.71541,0.504802,-0.253526,-0.0584072,2.88883,-0.945311,-3.11434,0.349779,-0.826076,-4.24045,1.60447,-0.264134,-3.84159,0.670592,-0.559291,0.66988,1.01808,1.40615,3.51672,2.74621,0.50807,-0.0865242,0.50411,1.47237,-0.0782184,-0.919308,-0.389004,-0.776367,-0.449612,1.6965,0.820088,0.170844,2.14761,4.26553,2.41573,3.31853,1.50214,2.55212,0.0341337,1.82973,0.745264,0.929082,-0.813674,0.336705,0.181382,0.0617168,-2.79307,0.0747695,-1.91319,0.560856,0.829332,0.831132,-1.67008,1.41161,0.96724,1.62121,2.08241,1.4422,2.38951,1.65742,2.54105,2.18219,3.29663,-0.344015,-0.437971,-0.187126,-0.985391,-1.28637,1.74081,0.192001,0.378909,-1.16724,1.96441,1.06212,0.541471,1.92301,3.13741,3.31615,1.15504,-1.11802,1.76107,2.97507,-0.799197,-1.18404,-0.153072,1.23,0.677651,1.3895,0.984704,4.17782,3.46205,4.121,-0.0923014,0.0375982,-0.690282,-0.242892,-2.36871,0.0639724,1.08777,1.98315,-0.238821,1.4843,1.66634,1.52164,0.423645,1.11115,-0.551607,0.00523709,0.373751,0.162058,-0.479995,0.342303,2.06792,3.02969,-1.29887,2.46043,4.33351,1.06963,1.01655
-97.0532,0.793777,0.340681,4,15,0,109.665,1.11842,0.889154,-2.12633,-2.3512,0.318133,0.703718,-0.141655,0.170725,0.579072,-1.73165,1.62406,1.84438,-0.527705,-1.03031,0.871138,-2.04362,1.60366,1.196,-0.535674,-0.728551,-1.13324,1.45999,1.20218,-0.772217,-0.972161,1.40129,1.74413,0.992463,1.27022,1.6333,-0.421286,2.56246,2.75835,0.649206,0.20231,1.89299,-0.698679,2.54432,2.18185,0.642121,0.470623,0.110795,2.41658,-1.09658,0.352067,-2.93107,0.0435377,-1.08572,-0.507784,0.269959,-1.20314,-2.77718,1.29423,1.1142,2.75999,0.106752,4.34327,0.979194,1.98176,1.38078,-0.516853,1.28277,2.45505,2.28558,-0.00308438,0.70238,1.24469,2.20755,1.95226,0.0688589,2.16064,-0.679441,1.46581,0.366656,-0.482244,1.21996,2.84719,0.52808,0.54316,2.09285,0.645011,3.06311,1.27654,1.2154,2.71331,-0.666585,-0.626891,-0.665622,-1.45008,1.84619,-1.61441,2.75767,2.02251,5.37587,3.48831,1.69222,3.43919,1.54071,3.42141,2.76792,0.673813,2.61726,1.26925,-0.0607463,2.38033,0.533393,0.900623,0.378101,-0.262251,-1.61835,2.9932,-2.10071,0.726088,1.59419,2.9258,2.37142,2.21735,0.960138,2.97339,1.39363,-1.79961,-0.847005,-0.993799,2.16952,3.14125,1.9223,1.30409,4.15329,4.41771,1.44887,-1.4767,-0.0626589,-2.77677,1.34796,0.985867,-0.359011,1.48875,1.20005,0.87827,-0.83686,0.455564,0.855126,-0.377444,-1.91957,-0.113219,0.884493,0.891012,0.131808,-0.203743,-1.65814,0.643376,3.15523,2.60792,0.966368,1.19918,3.40723,3.93126
-87.9046,0.938391,0.340681,4,15,0,105.963,0.800245,1.59473,-1.78653,-0.767552,0.0077108,0.670553,0.129662,0.71685,0.411044,-0.620788,0.642011,0.802172,0.521183,-0.0748848,0.457516,-1.43463,0.852139,0.760107,-0.189339,-0.733998,0.0857943,0.667347,1.31119,-2.04878,-0.423792,0.812542,1.8696,1.00702,1.94343,1.45575,-0.189744,1.82408,2.07949,1.63139,0.680824,1.52986,-1.4876,2.15918,2.01241,0.498301,-0.370283,0.937064,1.86448,-3.12347,-2.60985,-0.792093,1.99993,-1.43855,-0.709253,-0.0616178,-1.78661,0.0398659,0.85827,1.91037,1.64068,2.19565,3.20987,-0.843494,2.40761,-0.945749,2.17497,0.698006,0.110861,-0.28077,1.17885,2.81113,-0.714786,0.922871,1.47548,-0.252073,1.54184,0.97837,1.67753,-0.693221,2.73302,3.51305,2.0639,1.50886,2.15245,-0.95382,0.992736,3.71882,3.45814,1.65106,1.68437,1.02526,0.0280223,0.938757,0.256606,0.0846648,2.24129,2.85409,4.10463,4.29325,0.896358,0.661153,1.88288,1.36633,2.54156,1.55387,1.23847,0.880148,3.7241,3.04472,1.92552,1.0351,2.28865,-0.916433,1.00257,0.581221,-0.920814,1.33484,0.463072,-0.122518,2.29943,2.13668,-0.678188,0.888041,1.36156,1.13052,-1.79453,-2.1991,-3.86493,2.39394,3.86373,1.88058,1.58372,2.31621,2.81248,3.01088,-1.02774,1.42116,0.507516,-0.909088,1.01971,0.462898,-0.872128,0.2611,-0.673075,1.55874,0.345522,1.12388,-0.057789,-0.257452,0.114202,0.425571,2.97445,1.36138,0.892948,0.673052,2.35587,2.14016,2.70232,0.972652,3.05522,0.111601,2.0654
-89.1015,0.957336,0.340681,4,15,0,98.7803,0.914264,1.51353,-0.745003,-1.01088,-0.383754,1.20723,0.0270894,0.243987,-0.253371,-0.768082,0.922779,1.34564,-0.992096,-0.710238,0.372156,-1.29434,0.4861,0.784885,-0.415298,-0.30373,-0.0885303,0.407226,1.20697,-0.21332,-0.615728,0.333441,2.74144,0.955265,1.28354,0.53078,-0.248251,2.31092,2.95093,-0.587302,-0.160702,1.47753,-1.04476,1.64999,2.10221,0.285698,0.45456,0.780271,1.53061,-1.47704,-0.520463,-0.201878,0.231611,-2.25394,-0.923321,-1.83905,-1.75488,-1.57163,-1.60079,-1.65064,-0.236415,2.98632,1.63724,3.07194,-0.73525,0.659768,1.01711,-0.091424,-0.255075,3.11297,0.0479925,1.03383,1.14118,0.534212,-0.107692,0.922438,0.882814,2.95581,0.509262,0.299166,1.03,1.54559,-0.280435,2.25927,0.137511,0.128284,0.469214,-2.54161,1.41155,1.07414,-0.699095,1.61794,-1.10996,-0.0897257,-0.940826,-0.81932,0.415545,3.78998,2.1528,2.41369,4.23202,2.48727,2.5714,2.76949,2.57597,4.68285,3.26907,2.23721,-2.23852,-0.0211038,-0.488022,-1.84835,0.199589,1.3569,-0.11716,0.0731367,-0.915881,1.19913,-2.73652,-1.59554,0.61826,1.0262,1.50732,1.42438,1.86079,2.46113,-0.908786,0.888269,-1.64735,1.65021,2.18369,1.27931,2.77355,3.9619,3.35128,1.54091,-1.07145,3.49691,-0.105509,1.0624,1.12472,1.90376,-0.217453,-0.589348,-0.37398,-0.689287,2.3267,2.09982,1.58829,1.52505,-1.17734,1.94361,0.587887,1.25092,0.61856,0.185563,2.88555,1.93372,2.8805,0.100214,3.34792,1.10686,1.69976
